,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
timestep_32,1411833449,234349806231,"(0.5761523842811584, 0.23064656555652618)","(14.367565155029297, 93.3680419921875, 23.341419219970703)",1,3.517608642578125,1,"(-59.62933349609375, 67.55669403076172, 517.4432373046875)","(0.661026656627655, 0.3224623501300812, 0.18152453005313873)",1,"(0.5660544037818909, 0.12782490253448486)","(12.462381362915039, 104.7613525390625, 27.48825454711914)",1,3.1195526123046875,1,"(1.4079509973526, 66.46156311035156, 511.7308044433594)","(0.49699530005455017, 0.32247695326805115, 0.1616281270980835)",1,attentive
timestep_33,1412650151,234350622915,"(0.6393888592720032, 0.2725736200809479)","(26.29829978942871, 88.72224426269531, 21.650503158569336)",1,3.526702880859375,1,"(-58.79490280151367, 67.34520721435547, 516.0928955078125)","(0.6592748761177063, 0.32248762249946594, 0.17837007343769073)",1,"(0.640049159526825, 0.19690464437007904)","(26.422861099243164, 97.10687255859375, 24.70224380493164)",1,3.239501953125,1,"(2.248262882232666, 65.9838638305664, 510.62835693359375)","(0.4946851432323456, 0.32329070568084717, 0.15911148488521576)",1,attentive
timestep_34,1413450186,234351422952,"(0.6469402313232422, 0.2716779410839081)","(27.72299575805664, 88.82150268554688, 21.68659782409668)",1,3.58245849609375,1,"(-58.34588623046875, 67.16763305664062, 515.0653076171875)","(0.6584345698356628, 0.32255104184150696, 0.17600999772548676)",1,"(nan, nan)","(nan, nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,attentive
timestep_35,1414250220,234352222984,"(0.6302811503410339, 0.26440921425819397)","(24.579946517944336, 89.62691497802734, 21.97979164123535)",1,3.64569091796875,1,"(-58.835975646972656, 67.16380310058594, 515.0873413085938)","(0.6597447991371155, 0.3225715160369873, 0.17617332935333252)",1,"(0.6390882134437561, 0.21361127495765686)","(26.24156951904297, 95.25566864013672, 24.0284481048584)",1,3.287872314453125,1,"(2.2847952842712402, 65.64360046386719, 509.3223571777344)","(0.4945657253265381, 0.323679119348526, 0.15619520843029022)",1,attentive
timestep_36,1415066924,234353039715,"(0.633850634098053, 0.27874934673309326)","(25.25340461730957, 88.03794860839844, 21.401411056518555)",1,3.62982177734375,1,"(-59.709075927734375, 66.84390258789062, 515.220458984375)","(0.6620423793792725, 0.3234604597091675, 0.17656807601451874)",1,"(0.6311898231506348, 0.23129698634147644)","(24.75139617919922, 93.29597473144531, 23.315200805664062)",1,3.296356201171875,1,"(1.3544721603393555, 65.50928497314453, 509.78509521484375)","(0.4971197545528412, 0.32422545552253723, 0.15714071691036224)",1,attentive
timestep_37,1415883633,234353856424,"(0.5107420682907104, 0.23790070414543152)","(2.026693105697632, 92.56424713134766, 23.04884147644043)",1,3.67816162109375,1,"(-59.89476776123047, 66.4311752319336, 514.4041748046875)","(0.6628382205963135, 0.32422393560409546, 0.17473874986171722)",1,"(0.5044713020324707, 0.18392585217952728)","(0.8435864448547363, 98.54500579833984, 25.22566795349121)",1,3.34820556640625,1,"(1.2647528648376465, 65.12483215332031, 509.1163330078125)","(0.4973580837249756, 0.32498106360435486, 0.1555803418159485)",1,attentive
timestep_38,1416683667,234354656419,"(0.5038483142852783, 0.22020652890205383)","(0.7260532975196838, 94.52486419677734, 23.762487411499023)",1,3.5236663818359375,1,"(-60.25720977783203, 66.47610473632812, 514.6156005859375)","(0.6637364625930786, 0.32418936491012573, 0.17529402673244476)",1,"(0.5002385377883911, 0.14787523448467255)","(0.04500364884734154, 102.53964233398438, 26.67961311340332)",1,3.1719818115234375,1,"(0.8731513023376465, 65.19290161132812, 508.93572998046875)","(0.49843260645866394, 0.32473787665367126, 0.15521161258220673)",1,attentive
timestep_39,1417500366,234355473115,"(0.5084015130996704, 0.2285679578781128)","(1.585098147392273, 93.5983657836914, 23.42523956298828)",1,3.5961151123046875,1,"(-60.8094482421875, 65.88980102539062, 515.4356689453125)","(0.6649145483970642, 0.3260340690612793, 0.176999032497406)",1,"(0.5031328201293945, 0.18497416377067566)","(0.5910640954971313, 98.42884826660156, 25.183412551879883)",1,3.3480072021484375,1,"(0.30066436529159546, 64.5218505859375, 510.2186279296875)","(0.4999992549419403, 0.3270038366317749, 0.1577591598033905)",1,attentive
timestep_40,1418300404,234356273169,"(0.49010294675827026, 0.23198780417442322)","(-1.867262840270996, 93.21942901611328, 23.287328720092773)",1,3.545135498046875,1,"(-61.40060043334961, 67.58362579345703, 515.9180908203125)","(0.666331946849823, 0.3218097388744354, 0.17871226370334625)",1,"(0.5070850849151611, 0.20688767731189728)","(1.3367348909378052, 96.00069427490234, 24.299610137939453)",1,3.294036865234375,1,"(-0.2937546670436859, 65.85578918457031, 510.49493408203125)","(0.5016366243362427, 0.32361307740211487, 0.1587735414505005)",1,attentive
timestep_41,1419117104,234357089766,"(0.5006365776062012, 0.25242099165916443)","(0.1201021820306778, 90.9552993774414, 22.463253021240234)",1,3.6981201171875,1,"(-62.1451530456543, 64.90559387207031, 516.2059936523438)","(0.6682050824165344, 0.3288929760456085, 0.17867524921894073)",1,"(0.492337167263031, 0.1759415566921234)","(-1.4457318782806396, 99.42971801757812, 25.547693252563477)",1,3.357391357421875,1,"(-0.9624595046043396, 63.57482147216797, 511.5606384277344)","(0.5034390687942505, 0.3300139904022217, 0.16035501658916473)",1,attentive
